Establishment_PredictedPowerScore,Establishment_ID,Establishment_Rank,Establishment_Street,Establishment_Name
96.8153931905,89891,1119,W. CARDINAL BLVD,QUILLS COFFEE SHOP
96.8156426468,83507,1120,WITHERSPOON STREET,SUBWAY
96.8169630409,69999,1121,S. HURSTBOURNE PARKWAY,PENN STATION #8
96.8225566882,96638,1122,"E. MARKET ST., SUITE 100",HAYMARKET BISTRO
96.8260348878,90294,1123,"HERR LANE, SUITE 150",QDOBA
96.8288138937,33292,1124,CENTRAL AVE.,PADDOCK GRILL
96.8292156918,33646,1125,SOUTHSIDE DR,DOMINO'S PIZZA #1432
96.8309590786,34318,1126,TAYLORSVILLE ROAD,DOMINO'S PIZZA #1422
96.8337442411,34763,1127,TAYLORSVILLE RD,KFC
96.8352205307,62389,1128,BLANKENBAKER PARKWAY,EL CAPORAL
96.8357475065,70910,1129,BARDSTOWN ROAD,OUTBACK STEAKHOUSE #1815
96.8377115613,55956,1130,PARK PLACE DRIVE,RENAISSANCE FUN PARK
96.8396737374,81557,1131,N. HURSTBOURNE LANE,SHIRAZ
96.8400217749,94247,1132,S. 7TH ST. BLDG. #4,EATERY
96.8414081336,85311,1133,POPLAR LEVEL ROAD,SUBWAY #28497
96.8437206619,89266,1134,TAYLORSVILLE ROAD,SENOR IGUANA'S
96.8515268815,33955,1135,DIXIE HWY,TACO BELL #3362
96.8532918492,100408,1136,GOSS AVENUE,PEARL
96.8544397775,77996,1137,HOLIDAY MANOR,MOJITO TAPAS RESTAURANT
96.859853614,66613,1138,BROWNSBORO ROAD,BALLARD HIGH SCHOOL FOOTBALL CONCESSION
96.8600497911,34380,1139,PRESTON HWY,DOMINO'S PIZZA #1427
96.8606772661,33742,1140,FEGENBUSH LN,DOMINO'S PIZZA #1435
96.8628688457,62104,1141,PRESTON HIGHWAY,OKOLONA BASEBALL / BABE RUTH
96.8651203542,95316,1142,PHILLIPS LN,KY KINGDOM PIZZERIA VILLAGIO
96.8659978611,95298,1143,PHILLIPS LN.,KY KINGDOM TOUCAN'S BEACHSIDE GRILL
96.8659978611,97357,1144,SOUTH 4TH ST,BRENDON'S CATCH 23
96.8677357995,32841,1145,FRANKFORT AVE,PATRICK'S LIQUOR BAR
96.8704181535,32660,1146,DUTCHMANS LN,JEWISH COMMUNITY CNTR KITCHEN
96.8724579988,33519,1147,PRESTON HIGHWAY,DAIRY DELIGHT
96.8758413044,52375,1148,SOUTHSIDE DRIVE,PAPA JOHN'S PIZZA #12
96.8762769946,52417,1149,EAST MAIN STREET,STEVIE RAY'S BLUES CLUB
96.8779547599,92486,1150,N. 4TH ST,EMPLOYEE CAFETERIA
96.8785237253,98522,1151,FAIRFAX AVE,SILVIO'S
96.8787496638,89683,1152,GLOBAL DRIVE,SUBWAY
96.8790507344,100723,1153,ST. ANDREWS CHURCH RD.,AMERICAN LEGION IROQUOIS POST 229
96.8813970396,86684,1154,S. FLOYD STREET,CENTERPLATE FS-1
96.8843106001,95229,1155,LYNDON LN.,TOGO SUSHI
96.884789738,100079,1156,S. FLOYD STREET,MCALISTER'S
96.8906191849,94435,1157,TAYLORSVILLE RD.,LENNY'S SUB SHOP
96.8921569977,54076,1158,CITADEL WAY,MCDONALD'S
96.898283183,88825,1159,E. MARKET STREET,GARAGE BAR
96.9003936391,35172,1160,STANDARD CLUB LANE,STANDARD COUNTRY CLUB POOL/ SNACK BAR
96.9009460699,93861,1161,WESTPORT RD.,CHIPOTLE MEXICAN GRILL
96.901443975,83344,1162,BAXTER AVENUE,QUILLS COFFEE
96.9018549428,96943,1163,BROWNSBORO RD.,MESH
96.9024490448,34351,1164,PRESTON HWY,TRIXIE'S
96.9048096197,100487,1165,GOSS AVENUE,BEAN
96.9055396946,63089,1166,BARDSTOWN ROAD,HIGHLAND COFFEE COMPANY
96.9088498147,87828,1167,S. SPRING STREET,GARY'S ON SPRING
96.9096451913,97748,1168,SHELBYVILLE RD,CINNABON
96.9112820203,86762,1169,S. FLOYD STREET,CENTERPLATE FS-4
96.9138861187,91560,1170,S 4TH ST #171,SMOOTHIE KING
96.9176869203,86677,1171,S. FLOYD STREET,CENTERPLATE FS-3
96.9179521974,35056,1172,N. OSAGE DR.,OWL CREEK COUNTRY CLUB
96.918178977,63868,1173,E. MAIN STREET,HOME PLATE STANDS
96.9206762432,87475,1174,BROWNSBORO ROAD,LITTLE CAESARS
96.9206969274,67437,1175,WHITTINGTON PARKWAY,FAZOLI'S
96.927613828,98020,1176,POPLAR LEVEL RD,JIMMY JOHN'S
96.9284687802,90361,1177,S. 4TH STREET,ZOUP
96.9319324953,68550,1178,EASTERN PARKWAY,DOMINO'S PIZZA #1424
96.9320286547,40990,1179,OUTER LOOP,PAPA JOHN'S PIZZA #7
96.9378141281,34097,1180,PRESTON HIGHWAY,MCDONALD'S RESTAURANT #7940
96.9460461305,91643,1181,S 4TH ST,ART EATABLES
96.9480760846,76472,1182,VON ALLMEN COURT,RED ROBIN GOURMET BURGERS
96.9485129922,34624,1183,SHELBYVILLE ROAD,PIZZA HUT #013415
96.949438207,69082,1184,POPLAR LEVEL ROAD,HOLY FAMILY - SAFFIN CENTER
96.9502499188,34675,1185,SHELBYVILLE ROAD,DAIRY QUEEN
96.9504180364,100729,1186,S. FLOYD STREET,SAC P.O.D. STARBUCKS WPS
96.9519161126,96300,1187,SHELBYVILLE RD.,POPEYE'S LOUISIANA KITCHEN
96.9542276654,86435,1188,BRECKENRIDGE LANE,JERRY GREEN & FRIENDS
96.9551295212,63316,1189,TAYLORSVILLE ROAD,PAPA JOHN'S PIZZA 44
96.9586495595,35095,1190,E. PAGES LANE,BOBBY NICHOLS GOLF COURSE
96.9593342672,32870,1191,GARDINER LANE,ICE ARENA CONCESSIONS
96.9620663937,97134,1192,FEGENBUSH LN,SLAB DADDY'S
96.9620663937,98615,1193,NORTH ENGLISH STATION RD,KING'S CAFE
96.9628188972,36894,1194,DIXIE HIGHWAY,PIZZA HUT #013422
96.9690334021,98738,1195,WHITTINGTON PKWY,CITY BARBEQUE
96.9695604111,94495,1196,BUECHEL BANK RD.,SODEXO @ GE #3
96.9695604111,95430,1197,N HUBBARDS LN,DICKEY'S BBQ PIT
96.975119267,98351,1198,SYCAMARE STATION PLACE,XSCAPE BLANKENBAKER 14
96.9761769217,99672,1199,SOUTH 4TH ST.,502 CAFE SMOKEHOUSE AND SPORTS BAR
96.9795648068,82305,1200,INTERCHANGE DRIVE,CULVER'S
96.9804750947,95293,1201,PHILLIPS LN.,KY KINGDOM CASA MIA
96.987825279,100443,1202,BRECKENRIDGE LANE,MCDONALD'S
96.991319678,92373,1203,BARDSTOWN RD,HIBACHI SUSHI BUFFET
96.9913242163,81283,1204,S. 7TH STREET ROAD,EXPO CONCESSIONS (BLDG 5)
96.9948115164,49416,1205,W MARKET ST,SUBWAY
96.9958463055,33999,1206,U.S. HIGHWAY 42,KFC TACO BELL
96.9994180653,88168,1207,FRANKFORT AVENUE,COALS ARTISAN PIZZA
97.0000134366,95971,1208,FERN VALLEY RD.,DUNKIN DONUTS #352137
97.0000999999,72216,1209,S. 4TH STREET,TAIPEI CAFE
97.0003683946,35189,1210,CANE RUN ROAD,MANION'S RESTAURANT & SPORTS BAR
97.0018175354,72739,1211,STEWART AVENUE,AMERICA'S BEST VALUE INN
97.0019358069,98685,1212,S 4TH SREET,HOOKAHVILLE
97.0032421942,69483,1213,W MAIN STREET,BRISTOL BAR & GRILLE
97.0032769013,75566,1214,S. HURSTBOURNE PARKWAY,EL TORAZO MEXICAN RESTAURANT
97.0069613654,88830,1215,BARDSTOWN ROAD,PANERA BREAD
97.0111564964,75121,1216,BARDSTOWN ROAD,TACO BELL #22578
97.014671428,72420,1217,FRANKFORT AVENUE,J. GUMBO'S ON FRANKFORT AVENUE
97.0186041886,89452,1218,POPLAR LEVEL ROAD,PUSSY CAT
97.0198501769,98711,1219,BLANKENBAKER PKWY,BROOKDALE BLANKEBAKER A
97.0200673779,47890,1220,COLLEGE DRIVE,J-TOWN EAGLES
97.0207276838,95317,1221,PHILLIPS LN,KY KINGDOM HURRICANE HATTIES
97.0218401822,89884,1222,FAIRDALE RD,BLESSED TERESA OF CALCUTTA
97.0248651091,34211,1223,BARDSTOWN ROAD,LEFT FIELD LOUNGE INC.
97.0272541204,98284,1224,PARAMOUNT PARK DR,TACO BELL # 31668
97.0276946921,97561,1225,CHAMBERLAIN LANE,MOCA DINER
97.0276946921,99314,1226,SHELBYVILLE ROAD SUITE 102,ZEGGZ MIDDLETOWN
97.0282217012,87468,1227,BARDSTOWN ROAD,KASHMIR RESTAURANT
97.0292093407,82399,1228,PAMELA RAE DRIVE,MOBY DICK SEAFOOD RESTAURANT
97.0295176167,74409,1229,SHELBYVILLE ROAD,CHEESECAKE FACTORY
97.0297824858,71102,1230,BARDSTOWN ROAD,MOBY DICK
97.0312434709,34915,1231,LOGAN ST,T. EDDIE'S BAR & GRILL
97.0316625451,74260,1232,CANE RUN ROAD,KFC
97.0349034557,77667,1233,VON ALLMEN COURT,OLIVE GARDEN # 1703
97.0363883726,97757,1234,SHELBYVILLE RD,CHICK-FIL-A MIDDLETOWN COMMONS #3431
97.0414375152,34412,1235,INDIAN TRAIL,COMMUNITY BAPTIST CHURCH SENIOR SEVICES
97.0424528877,56535,1236,PRESTON HIGHWAY,MOBY DICK
97.0438529665,45074,1237,N. HURSTBOURNE PARKWAY,U.P.S. CAFETERIA
97.0443193252,96820,1238,BLANKENBAKER PKWY.,NEW CHINA
97.049523349,61129,1239,S. FLOYD STREET,KENTUCKY PORK PRODUCERS #18 / PAPA JOHNS STADIUM
97.0527757393,59738,1240,OUTER LOOP,TACO BELL #19726
97.0545075955,88591,1241,WESTPORT ROAD,WESTPORT PLACE
97.0545075955,95429,1242,SHELBYVILLE RD. #642,BLAZE PIZZA
97.0563505011,82358,1243,KENWOOD DRIVE,DESALES CONCESSION BASKETBALL CONCESSION
97.05971959,97131,1244,S. FLOYD ST.,WILD EGGS
97.0631533715,34308,1245,POPLAR LEVEL RD,MOBY DICK INDIAN TRAIL
97.0643264893,95296,1246,PHILLIPS LN.,KY KINGDOM CACTUS JACKS
97.0671235336,97301,1247,HERR LANE,WILD EGGS #2
97.0707108969,33116,1248,WESTPORT RD,DOMINO'S PIZZA #1425
97.0712932198,86628,1249,S. FLOYD STREET,CENTERPLATE-FS2
97.0717234849,68592,1250,DIXIE HIGHWAY,WHITE CASTLE #36
97.0722135909,52118,1251,BARDSTOWN ROAD,DAYS EXPRESSO & COFFEE BAR
97.0731229611,92029,1252,GREENE WAY,WHITE CASTLE
97.074368638,86228,1253,NATIONAL TURNPIKE,SUBWAY
97.0786269732,84789,1254,S 15TH STREET,HEALING PLACE WOMEN & CHILDREN
97.0792124626,100441,1255,BRECKENRIDGE LANE,MCDONALD'S
97.0815427532,52942,1256,DIANN MARIE ROAD,BURGER KING #542
97.0822644737,85865,1257,BROWNSBORO ROAD,HEINE BROTHER'S COFFE
97.0826003477,83343,1258,S. 4TH STREET,BANQUET KITCHEN
97.0832269667,33419,1259,FOXCRAFT ROAD,HUNTING CREEK POOL CONCESSION
97.0860992851,82255,1260,POPLAR LEVEL ROAD,CHILI'S
97.0885422627,90148,1261,POPLAR LEVEL RD,QDOBA
97.090464633,90126,1262,STANDIFORD PLAZA DR,QDOBA # 2546
97.0928824188,96654,1263,BROWNSBORO CENTER,ANOOSH BISTRO
97.0937226232,85878,1264,SHELBYVILLE ROAD,HAVANA RUMBA #2
97.0967982808,92069,1265,WATTERSON TRL,CAFE AT MAIN ST
97.0967982808,96572,1266,LAGRANGE RD,BASKIN ROBBINS #353400
97.0982400585,32535,1267,LOWE ROAD,DES PRES PARK CONCESSION STAND
97.1004013597,63901,1268,E. MAIN STREET,CENTERPLATE / FIRST BASE GRILL
97.1008914576,34292,1269,POPLAR LEVEL RD,MARMADUKE'S
97.1024536062,50199,1270,LYTLE STREET,DISMAS CHARITIES
97.10462085,90574,1271,W. ASHLAND AVE,OLD RASCALS
97.10462085,99096,1272,MEETING STREET,CITIZEN 7
97.1109439181,84451,1273,PARAMOUNT PARK DRIVE,#52 SPORTS BAR & KITCHEN
97.1122446919,60985,1274,S. FLOYD STREET,CENTERPLATE-1
97.1131572673,86764,1275,BARDSTOWN ROAD,HANAN WOK
97.1156866272,97358,1276,LYDIA STREET,LYDIA HOUSE
97.1182007324,101667,1277,PHILLIPS LN,KENTUCKY PORK PRODUCERS SW2
97.118641304,97496,1278,FACTORY LN,JIMMY JOHN'S #3234
97.1210022518,63550,1279,OLD SHEPHERDSVILLE ROAD,MCDONALD'S
97.1244793907,61484,1280,S. 4TH STREET,HEINE BROS. COFFEE
97.1263413244,66130,1281,MUD LANE,WENDY'S
97.1267171717,86157,1282,LYDIA ST,OLD HICKORY INN
97.1269536206,93157,1283,PRESTON CROSSINGS BLVD.,PRESTON CROSSINGS SBARRO
97.1290011402,76383,1284,BARDSTOWN ROAD,STARBUCKS
97.1295435419,34800,1285,VINE ST,COACH LAMP RESTAURANT & PUB
97.13038889,91466,1286,BARDSTOWN RD,FUNMI'S CAFE
97.1356078392,71713,1287,MUD LANE,PAPA MURPHY'S PIZZA
97.1380694524,63523,1288,BUECHEL BY-PASS,PIZZA HUT #013430
97.1386742926,33262,1289,DUTCHMANS LANE,NORTON ST MATTHEWS HOSPITAL
97.1414455124,98403,1290,BARDSTOWN RD,BEEF O' BRADY'S
97.1450407854,33114,1291,WESTPORT RD,MCDONALD'S RESTAURANT
97.1467130783,34923,1292,S 3RD STREET,OLLIE'S TROLLEY #9
97.151453635,98730,1293,BROWNSBORO RD,PENN STATION
97.1517364977,90868,1294,BARDSTOWN ROAD,SALA THAI RESTAURANT
97.1524162893,57275,1295,TAYLORSVILLE ROAD,PIZZA HUT #013428
97.1561330317,66871,1296,DIXIE HIGHWAY,HOLY CROSS HIGH SCH BASEBALL-FOOTBALL CONCESSION
97.1583199,93807,1297,BARDSTOWN RD,MASHA-ALLAH AFRICAN RESTAURANT
97.1590600901,79768,1298,FRANKFORT AVENUE,CRAVE CAFE AND CATERING
97.1631820501,77986,1299,SHELBYVILLE ROAD,MCALISTER'S DELI # 1258
97.163454472,77733,1300,BUECHEL BY PASS SUITE 106,CHINA I
97.1645584125,33276,1301,PRESTON HIGHWAY,FAZOLI'S
97.164686656,98740,1302,E BURNETT AVE,MONNIK BEER COMPANY
97.1685986075,35015,1303,MARY DELL LN,CHARLIE VETTINER GOLF COURSE
97.1716651753,86717,1304,LEXINGTON ROAD,LIFE BAR
97.1732663507,35085,1305,CRUMS LANE,AMERICAN LEGION DIXIE POST #2
97.1756347282,68725,1306,PRESTON HIGHWAY,LAQUINTA INN & SUITES
97.1769737799,34884,1307,HURSTBOURNE CLUB LANE,HURSTBOURNE CLUB SNACKBAR
97.1805189107,34575,1308,BROWNSBORO RD,SUBWAY SANDWICHES & SALAD
97.1805658124,52869,1309,BRECKENRIDGE LN,JOE MUGGS
97.1830989558,90483,1310,BLANKENBAKER PKWY,HEINE BROTHERS COFFEE
97.1846495117,91089,1311,S. 4TH STREET,POD
97.1871256097,73644,1312,W JEFFERSON ST,STARBUCKS AT MARRIOTT
97.1959016821,94976,1313,BARDSTOWN RD,CAFFE BAR MAHALA
97.1990595232,63867,1314,E. MAIN STREET,CONCESSION STAND #204
97.2021536067,68711,1315,CRITTENDEN DRIVE,ARBY'S #7349
97.2032542682,96847,1316,SUMMIT PLAZA DR,MITCHELL'S FISH MARKET
97.207014603,93454,1317,WILL WAY,APPLEBEE'S
97.2071942647,32874,1318,GARLAND AVE,BROWN FORMAN EMPLOYEE CAFE
97.2111911234,79610,1319,NORTON HEALTHCARE BLVD,CORBETT'S
97.212693317,33244,1320,KLONDIKE LANE,ELKS LOUISVILLE LODGE #8
97.2129675557,60210,1321,FISHER PARK DRIVE,SCHLOTZSKY'S
97.2144494127,98147,1322,POPLAR LEVEL RD,TACO BELL
97.2151504083,98484,1323,BRECKENRIDGE LN,ARBY'S
97.2153269196,94317,1324,PRIORITY WAY,SLEEP INN
97.2153269196,97248,1325,CHAMBERLAIN LN.,ZEGGZ AMAZING EGGS
97.2153269196,99353,1326,S. 3RD STREET,VISA VIS BAR & GRILL
97.2174262795,35205,1327,CANE RUN ROAD,MOBY DICK-CANE RUN
97.2177067808,60984,1328,S. FLOYD STREET,CLUB STAND #03-EHRLER'S / PAPA JOHNS STADIUM
97.2198777192,89726,1329,SUMMIT PLAZA DRIVE,MARTINI ITALIAN BISTRO
97.222820937,93343,1330,LIME HOUSE LN.,OXMOOR COUNTRY CLUB POOL SNACK BAR
97.2231117271,93156,1331,PRESTON CROSSINGS BLVD.,PRESTON CROSSINGS CINEMA CORE CONCESSION
97.2234630856,38442,1332,DUTCHMANS LANE,JEWISH COMMUNITY CENTER POOL SNACK BAR
97.2239791245,97113,1333,U.S. HWY 42,STARBUCKS
97.2294374475,98295,1334,OUTER LOOP STE FCO5,DAIRY QUEEN
97.2356816704,81496,1335,BAXTER AVENUE,JIMMY JOHN'S #1081
97.2384577428,35054,1336,N. OSAGE DR.,OWL CREEK POOL SNACK BAR
97.2406862799,66116,1337,LAGRANGE ROAD,ARBY'S #7204
97.2410858048,99670,1338,BARDSTOWN ROAD,FIESTA TIME AMIGOS
97.2446933977,71383,1339,PRESTON HIGHWAY,SUBWAY #24964
97.2451008955,96541,1340,"PRESTON HWY., SUITE 101",LITTLE CAESARS
97.246570176,59410,1341,BARDSTOWN ROAD,KFC #Y317002
97.2485798222,94801,1342,S. 3RD ST.,JIM PATTERSON STADIUM #2
97.2551963327,100863,1343,PHILLIPS LN.,PITA HUT SW4
97.2574751373,62821,1344,PARKDALE AVENUE,UPPER HIGHLANDS SWIM CLUB
97.2582758868,63546,1345,NATIONAL TURNPIKE,WHITE CASTLE #31
97.2606061775,68546,1346,STANDIFORD PLAZA DRIVE,FAZOLI'S
97.2606589709,89736,1347,E. MARKET STREET,TOAST ON MARKET
97.2638900132,97780,1348,W. BROADWAY,TACO BELL
97.2667718676,71986,1349,BRECKENRIDGE LANE,MOE'S SOUTHWEST GRILL
97.2677221969,94367,1350,S. 5TH ST.,MASALA GRILL
97.2704522829,73396,1351,TAYLORSVILLE ROAD,GREAT LIFE CAFE - LOUISVILLE ATHLETIC CLUB
97.271897485,92536,1352,S. 4TH STREET,CHIPOTLE MEXICAN GRILL
97.2728441176,88173,1353,LAGRANGE ROAD #120,EL NOPAL
97.2734612005,99559,1354,SOUTH WATTERSON TRAIL,LA NELA CAFETERIA & BAKERY
97.2738116984,94940,1355,STANDIFORD PLAZA,SUBWAY
97.2745571751,54253,1356,S. HURSTBOURNE PARKWAY,BARNES & NOBLE BOOKSELLERS
97.2755383705,97215,1357,STONESTREET RD.,PRAIRIE VILLAGE BASEBALL/SOFTBALL
97.2759240979,67018,1358,JOHNSONTOWN ROAD,BETH HAVEN  INSIDE CONCESSION
97.2779104672,87379,1359,SHELBYVILLE ROAD,MARK'S FEED STORE
97.2790371496,77580,1360,VON ALLMEN COURT,LONGHORN STEAKHOUSE #287
97.280955218,99668,1361,BLANKENBAKER PKWY,FIRE FRESH BBQ
97.280955218,99953,1362,BARDSTOWN RD. STE 108,KATMANDU KITCHEN AND BAR
97.284179914,36994,1363,SOUTH 7TH STREET,DOMINO'S PIZZA #1426
97.2878252126,40141,1364,BLAIRWOOD ROAD,COURTYARD BY MARRIOTT
97.2896488984,97682,1365,OUTER LOOP,CHICK-FIL-A
97.2897481271,34789,1366,RIVER RD,LOUISVILLE BOAT CLUB SNACK BAR
97.2903272721,64221,1367,TIMBER RIDGE DRIVE,PAPA JOHN'S PIZZA #20
97.2907448729,92863,1368,TAYLORSVILLE RD.,LOUI LOUI'S AUTHENTIC DETROIT STYLE PIZZA
97.2934393105,85426,1369,BROOKSIDE DRIVE,FORUM AT BROOKSIDE
97.2992019285,70742,1370,CANNONS LANE,DANISH EXPRESS
97.2993883123,32852,1371,PRESTON HIGHWAY,PIZZA HUT #013414
97.3009158918,91454,1372,W MAIN ST,MORTON'S STEAKHOUSE
97.3054845193,70333,1373,SHELBYVILLE ROAD,YANG KEE NOODLE
97.3067141032,98506,1374,S 7TH ST,MUSSEL AND BURGER BAR II
97.3067141032,100050,1375,NATIONAL TURNPIKE,MARGARITA'S GRILL
97.3067141032,100098,1376,LYNDON LANE,KING DONUTS
97.3067141032,100525,1377,TAYLOR BLVD.,CACTUS JACKS
97.3067141032,100783,1378,S. HURSTBOURNE PKWY SUITE 124,YEN CHING RESTAURANT
97.3067141032,100912,1379,PACKERLAND WAY SUITE 103,FIRE OVEN PIZZA
97.3067141032,101138,1380,GRINSTEAD DR,FAT LAMB
97.3067141032,101344,1381,BARDSTOWN RD,KERN'S KORNER
97.3067141032,101500,1382,ALLIANT AVE,YOKI BUFFET
97.3067141032,101590,1383,S. 3RD ST.,D NALLEY'S
97.3067141032,101742,1384,W. KENTUCKY STREET,FREDRICKS
97.3067141032,101744,1385,S. FLOYD STREET,PANDA EXPRESS
97.3067141032,101745,1386,S. FLOYD STREET,TWISTED TACO
97.3112407306,78571,1387,LAGRANGE ROAD,CHAMPS ROLLERDROM HURSTBOURNE
97.3123081917,89590,1388,DIXIE HIGHWAY,LOCKER ROOM SOUTH
97.3143628421,82306,1389,W. MARKET STREET,PANERA BREAD
97.3192399674,98920,1390,PRESTON HWY,MARK'S SLAB HOUSE
97.3212597565,70005,1391,BLANKENBAKER PARKWAY,KFC
97.3214339218,76927,1392,DUTCHMANS LANE,JIMMY JOHN'S
97.3237329293,37633,1393,OLD SHEPHERDSVILLE ROAD,SUBWAY
97.3251943279,87198,1394,WESTPORT ROAD,BEARNO'S PIZZA
97.3271671931,34453,1395,FERNDALE RD,FERNCREEK BALLPARK CONC
97.3276809966,88333,1396,E. MARKET STREET,PLEASE AND THANK YOU
97.329135493,90552,1397,OUTER LOOP,LONGHORN STEAKHOUSE
97.3324729884,98462,1398,SHELBYVILLE RD,COALS ARTZSAN PIZZA
97.3324729884,99287,1399,RIVER ROAD,RIVER HOUSE
97.3324729884,100583,1400,HIKES LANE,VICTORIA MEXICAN RESTAURANT
97.3329422132,33395,1401,UPPER RIVER RD,J. HARROD'S RESTAURANT SPIRITS
97.3391632878,87045,1402,ARENA PLAZA,KFC YUM CENTER #113 / YUM TRIO STAND
97.34058554,41292,1403,OLD SHEPHERDSVILLE ROAD,OLE HICKORY PIT BAR B Q
97.3407906355,50120,1404,WATTERSON TRAIL,DOMINO'S PIZZA #1464
97.3412081444,34838,1405,NEW CUT RD,TACO BELL #3450
97.3427713413,71106,1406,SHELBYVILLE ROAD,PAPA JOHN'S #11
97.3434795579,34676,1407,SHELBYVILLE RD,MOBY DICK
97.3476202831,63866,1408,E. MAIN STREET,CENTERPLATE / GRAND SLAM #120
97.3476440735,94278,1409,S 4TH ST,INSOMNIA COOKIES
97.3479228819,73595,1410,PARAMOUNT PARK DRIVE,COMFORT SUITES
97.3494930913,66687,1411,PLANTSIDE DRIVE,SUBWAY
97.3502607981,85264,1412,FRANKFORT AVENUE,DIFABIO'S CASAPELA
97.3521423722,95300,1413,PHILLIPS LN.,KY KINGDOM TRIPLE TREATS
97.358583213,91804,1414,SYCAMORE AVE,SCARLET HOPE
97.3610616732,61832,1415,OUTER LOOP,WHITE CASTLE #29
97.3621795489,77070,1416,HEATHER LANE,PENN STATION
97.3669670296,91510,1417,TOWNE CTR DR,GENGHIS GRILL
97.3712226555,82493,1418,W. OAK STREET,DISMAS CHARITIES OF LOUISVILLE
97.3714115047,94987,1419,FEGENBUSH LANE,GYPSY'S
97.3719018299,97250,1420,ALLIANT AVE.,HILTON GARDEN INN
97.3749465806,88450,1421,DIXIE HIGHWAY,COMFORT INN
97.3759591232,57758,1422,POPLAR LEVEL ROAD,CHINA EXPRESS
97.3799956788,33443,1423,W. MAIN STREET,SUBWAY
97.3820311001,36704,1424,PRESTON HWY,TACO BELL #3871
97.3825114205,90101,1425,SUMMIT PLAZA DRIVE,QDOBA MEXICAN GRILL
97.3832303998,61010,1426,S. FLOYD STREET,SERVICE AMERICA BAR #07 / PAPA JOHNS STADIUM
97.3834801542,61951,1427,BUECHEL BY-PASS,WENDY'S #23
97.393390327,56343,1428,FRANKFORT AVENUE,NANCY'S BAGEL GROUNDS
97.3993183041,78693,1429,FRANKFORT AVENUE,SWEET SURRENDER
97.3999370695,84292,1430,LEXINGTON ROAD,FOUNDERS CAFE
97.4027507724,59739,1431,CHRISTIAN CT,OXMOOR LODGE COMMUNITY
97.4080205513,48491,1432,ST. MATTHEWS AVENUE,LONNIES BEST TASTE OF CHICAGO
97.4096131069,33291,1433,CENTRAL AVE,FOOD COURT
97.4113625522,87104,1434,ARENA PLAZA,KFC YUM CENTER #103 - METRO GRILL
97.4115996143,61128,1435,S FLOYD STREET,CENTERPLATE - 6
97.4169196262,64345,1436,S. HURSTBOURNE PARKWAY,ATRIA STONY BROOK
97.4199991539,34041,1437,DIXIE HIGHWAY,MARY QUEEN OF PEACE BALLFIELD / CONCESSION
97.4203666145,91685,1438,STONESTREET RD,HEART SONG
97.4205526767,56579,1439,DUNDEE ROAD,BREADWORKS
97.4215130508,87105,1440,ARENA PLAZA,KFC YUM CENTER #303 / METRO GRILL
97.4228426642,56073,1441,S. 5TH STREET,QUIZNO'S
97.4234530944,33257,1442,E. CHESTNUT STREET,ALL SPICE CAFE
97.4257870006,75115,1443,W. MAIN STREET,QUEUE CAFE
97.4269913601,88819,1444,BARRET AVENUE,BARRET BAR
97.4293531536,60994,1445,S. FLOYD STREET,SERVICE AMERICA STAND #21 / PAPA JOHNS STADIUM
97.4317488915,77889,1446,W. JEFFERSON STREET,JIMMY JOHN'S GOURMET SANDWICHES
97.4342789455,34842,1447,N. 4TH AVE,JOCKEY SILKS BOURBON BAR
97.4355085293,95274,1448,PHILLIPS LN.,KY KINGDOM COMMISSARY
97.4383191404,49463,1449,FRANKFORT AVENUE,HEINE BROTHERS COFFEE
97.4403864962,92131,1450,SHELBYVILLE RD,PANERA BREAD #1669
97.4411109957,33909,1451,S. 4TH AVE,SEELBACH EMPLOYEE CAFE
97.4411247834,69072,1452,OUTER LOOP,AUNTIE ANNE'S
97.441879015,66320,1453,BLAIRWOOD ROAD,DRURY INN #105
97.443179058,95526,1454,DIXIE HWY.,KRISPY KRUNCHY CHICKEN
97.4463115619,61012,1455,S. FLOYD STREET,SERVICE AMERICA #20 / PAPA JOHNS STADIUM
97.4463115619,74391,1456,TAYLORSVILLE ROAD,SUBWAY #12335
97.4491784856,93662,1457,S. 10TH ST.,OVER THE 9
97.4497955685,99152,1458,MEETING ST,JOHNNY BRUSCO'S PIZZA
97.4550167178,91469,1459,BARDSTOWN RD,ROCKY'S PIZZA & PANINI
97.4583349782,83053,1460,CEDAR SPRINGS BLVD,MCDONALD'S
97.4605021367,87364,1461,"SHELBYVILLE ROAD,STE.1655",CHARLEY'S GRILLED SUB
97.4615525263,86913,1462,DIXIE HIGHWAIY,MOBY DICK
97.4628484418,99866,1463,SHELBYVILLE RD.,DOC POPCORN
97.4628484418,100585,1464,S. FLOYD STREET,CITY CAFE
97.4636246918,41556,1465,OUTER LOOP,SUBWAY #6345
97.4669070366,86617,1466,NEW CUT ROAD,SPECTATORS SPORTS BAR & GRILL
97.4675334272,94984,1467,W. MAIN ST,STARTING GATE/WINNER CIRCLE
97.4689379432,95617,1468,SHELBYVILLE RD.,BURGER KING
97.4733879995,60995,1469,S. FLOYD STREET,SERVICE AMERICA STAND #23 / PAPA JOHNS STADIUM
97.4741276268,70911,1470,E. MAIN STREET,GOODWOOD BREWING CO.
97.4753190954,58881,1471,DIXIE HIGHWAY,MARY QUEEN OF PEACE GYM
97.4755544537,99003,1472,S BROOK ST,TACO BELL #31104
